time,capital,peak,drawdown
2023-06-04 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-04 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-05 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-06 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-07 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-08 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-09 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-10 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-11 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 22:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-12 23:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 00:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 01:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 02:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 03:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 04:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 05:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 06:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 07:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 08:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 09:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 10:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 11:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 12:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 13:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 14:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 15:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 16:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 17:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 18:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 19:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 20:00:00,99.08558991148742,100.04012551557864,0.954152745382727
2023-06-13 21:00:00,99.08558991148742,100.04012551557864,0.954152745382727
